filename,word
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,information
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,information
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,information
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,information
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
data/Facebook newsroom/Suspending Cambridge Analytica and SCL Group from Facebook.txt,information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",information
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,information
data/Facebook newsroom/Global Safety Summit.txt,informed
data/Facebook newsroom/Hard Questions.txt,informed
data/Facebook newsroom/It’s Time to Make Our Privacy Tools Easier to Find.txt,informed
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",informed
data/Facebook newsroom/Hard Questions.txt,informs
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",infrastructure
data/Facebook newsroom/Hard Questions.txt,ingram
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,initial
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,initial
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initial
data/Facebook newsroom/Hard Questions.txt,initially
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initiative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initiative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initiative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initiative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initiative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initiative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,initiative
data/Facebook newsroom/Global Safety Summit.txt,initiative
data/Facebook newsroom/Hard Questions.txt,initiative
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,initiatives
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,initiatives
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,initiatives
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,innocent
data/Facebook newsroom/Catalyst Housing Fund Attracts New Investor.txt,innovative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,innovative
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,input
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,input
data/Facebook newsroom/Hard Questions Live from Facebook’s Global Safety Summit.txt,input
data/Facebook newsroom/Hard Questions Update on Cambridge Analytica.txt,input
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,ins
data/Facebook newsroom/Hard Questions.txt,inside
data/Facebook newsroom/Hard Questions.txt,insider
data/Facebook newsroom/Global Safety Summit.txt,insights
data/Facebook newsroom/Testing New Tools and Experiences for Creators.txt,insights
data/Facebook newsroom/Testing New Tools and Experiences for Creators.txt,insights
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,inspire
data/Facebook newsroom/Data Abuse Bounty.txt,inspired
data/Facebook newsroom/Facebook Community Boost Partners with Houston Organizations.txt,inspired
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,inspired
data/Facebook newsroom/Global Safety Summit.txt,inspires
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,instagram
data/Facebook newsroom/An Update on Our Plans to Restrict Data Access on Facebook.txt,instagram
data/Facebook newsroom/Authenticity Matters.txt,instagram
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,instagram
data/Facebook newsroom/Hard Questions.txt,instagram
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,instagram
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,instagram
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",instagram
"data/Facebook newsroom/We’re Making Our Terms and Data Policy Clearer, Without New Rights to Use Your Data on Facebook.txt",instagram
data/Facebook newsroom/Introducing Video Chat in Messenger Lite.txt,install
data/Facebook newsroom/Cracking Down on Platform Abuse.txt,instance
data/Facebook newsroom/Cracking Down on Platform Abuse.txt,instance
data/Facebook newsroom/Global Safety Summit.txt,institute
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,institutional
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,instrumental
data/Facebook newsroom/Facebook Community Boost Partners with St. Louis Organizations and Announces Next 8 Cities.txt,integrate
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,integrity
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,integrity
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,integrity
data/Facebook newsroom/Hard Questions.txt,integrity
data/Facebook newsroom/Hard Questions.txt,integrity
data/Facebook newsroom/Hard Questions.txt,integrity
data/Facebook newsroom/Hard Questions.txt,integrity
data/Facebook newsroom/Hard Questions.txt,integrity
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,intelligence
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,intelligence
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,intelligence
data/Facebook newsroom/Hard Questions.txt,intend
data/Facebook newsroom/Introducing Video Chat in Messenger Lite.txt,intended
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,intentionally
data/Facebook newsroom/Testing New Tools and Experiences for Creators.txt,interactions
data/Facebook newsroom/Hard Questions.txt,interactive
data/Facebook newsroom/Hard Questions.txt,interfere
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,interference
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,interference
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,interference
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,interference
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,interference
data/Facebook newsroom/Hard Questions What is Facebook Doing to Protect Election Security.txt,interference
data/Facebook newsroom/Hard Questions.txt,interference
data/Facebook newsroom/Hard Questions.txt,interference
data/Facebook newsroom/Hard Questions.txt,interference
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,interference
data/Facebook newsroom/Making Ads and Pages More Transparent.txt,interference
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,internal
data/Facebook newsroom/Pursuing Forensic Audits to Investigate Cambridge Analytica Claims.txt,internal
data/Facebook newsroom/Hard Questions.txt,internalize
data/Facebook newsroom/Hard Questions.txt,internalized
data/Facebook newsroom/Hard Questions.txt,internally
data/Facebook newsroom/Authenticity Matters.txt,international
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,international
data/Facebook newsroom/Facebook Launches New Initiative to Help Scholars Assess Social Media’s Impact on Elections.txt,international
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,international
data/Facebook newsroom/When Women Lead Everyone Progresses.txt,international
